,Id,StoriGroupId,ScanNumber,IonNumber,Mz,Slope,InverseInjectionTimeSeconds,RSquared,TimeOfBirth,TimeOfDeath,Charge,ChargeScore,IsMultiIonProduct,FrequencyCorrectionMzDistance
5132,5133,1,347,464,2536.8681640625,604585.717558861,104.079933388843,0.99919205904007,0.0320626223091977,1.86764774951076,10,0.802443923950195,0,
5140,5141,1,2181,2082,4486.54296875,982781.643271446,56.9313976658127,0.99707555770874,0.0240469667318982,1.84760861056751,21,0.507384262084961,0,
5141,5142,1,2259,375,2422.77319335937,462436.619222164,70.9521782318717,0.999036312103272,0.0200391389432485,1.85963209393346,10,0.669729410573623,0,
5142,5143,1,742,618,2679.4169921875,460204.171597958,85.5285665412248,0.994425714015961,0.0240469667318982,1.85161643835616,9,0.797253738612843,0,
5143,5144,1,2304,565,2367.880859375,539814.765810967,50.7125107764085,0.99680083990097,0.0080156555772994,1.87967123287671,12,0.594001502990723,0,
5145,5146,1,441,1283,3753.16455078125,945594.10238266,101.030511214387,0.999493300914764,0.0240469667318982,1.87165557729941,23,0.520526809692383,0,
5154,5155,1,797,805,4049.255859375,956712.968349457,102.637791234733,0.999277114868164,0.0240469667318982,1.85963209393346,24,0.617006912231445,0,
5155,5156,1,1748,1422,3635.06713867188,907487.522602081,37.3385109401837,0.999193489551544,0.0,1.84760861056751,19,0.950624008178711,0,0.168212890625
5158,5159,1,1750,1299,3394.83764648437,632551.924228668,35.4346054356685,0.999315857887268,0.0160313111545988,1.86764774951076,14,0.725842798297333,0,
5165,5166,1,1799,1236,4393.57177734375,843183.126091957,89.5896792689482,0.996907234191895,0.0080156555772994,0.929816046966732,19,0.738683985800475,0,
5173,5174,1,899,1557,4325.88720703125,963393.924832344,100.633994163228,0.999254107475281,0.0160313111545988,1.84760861056751,16,0.560719718933106,0,
5175,5176,1,1749,1636,4331.5634765625,737773.745059967,33.682508673246,0.998807191848755,0.0120234833659491,1.85161643835616,16,0.564500617980957,0,
5177,5178,1,1072,858,3679.52905273438,620797.826766968,94.6431951542684,0.997760236263275,0.0160313111545988,1.87165557729941,13,0.91817756652832,0,
5183,5184,1,240,406,2318.62670898437,446021.538078785,117.19207781554,0.998854398727417,0.0200391389432485,1.87967123287671,9,0.941148376464844,0,
5196,5197,1,1535,606,2715.77392578125,477115.017175674,89.7666068222621,0.99849659204483,0.0400782778864971,1.87165557729941,12,0.861030120849609,0,
5198,5199,1,2453,1022,4324.92626953125,752841.060876846,15.4190116413538,0.997871935367584,0.0440861056751468,1.88768688845401,16,0.872699203491211,0,
5199,5200,1,2114,2072,4337.02001953125,955309.769511223,65.9674120984234,0.999671339988709,0.0160313111545988,1.418771037182,20,0.508210296004464,0,
5202,5203,1,1212,893,4167.712890625,906721.321821213,102.092904543134,0.999033451080322,0.0200391389432485,1.50293542074364,20,0.522935066223145,0,
5208,5209,1,919,224,2014.48669433594,444826.79361105,105.163529288043,0.997364342212677,0.0280547945205479,1.63118590998043,9,0.739073257446289,0,
5212,5213,1,839,1458,4324.009765625,663176.320075989,111.135807957324,0.999113857746124,0.0120234833659491,1.86363992172211,16,0.919398880004883,0,
5213,5214,1,2276,715,4114.01220703125,719791.905760765,84.1467519353753,0.997877061367035,0.0240469667318982,1.60313111545988,15,0.508817824644636,0,
5214,5215,1,34,2314,3529.75341796875,991744.998455048,40.3551251008878,0.999507486820221,0.0200391389432485,1.84360078277886,22,0.885993194580078,0,
5215,5216,1,2367,890,3996.06274414062,784965.633749962,55.175457956301,0.999574720859528,0.0200391389432485,1.51495890410959,16,0.532563285827637,0,
5227,5228,1,1087,788,3621.015625,527943.283319473,90.1469395114036,0.998624920845032,0.0521017612524462,1.86764774951076,13,0.730959014892578,0,
5229,5230,1,576,1309,3827.66088867187,1029774.45864677,92.6097425449157,0.999011635780335,0.0,1.65523287671233,22,0.542121734619141,0,
5231,5232,1,608,395,2195.61376953125,534277.688980103,72.0253529242293,0.997933745384216,0.0120234833659491,1.80753033268102,10,0.824364610623521,0,
5233,5234,1,607,395,2059.15161132812,498234.697818756,70.2790076604118,0.998216688632965,0.0761487279843444,1.87967123287671,10,0.86702262878418,0,
5239,5240,1,2502,4845,3835.16625976563,865748.768568039,3.30924205120059,0.993961155414581,0.0040078277886497,1.74741291585127,18,0.957946472167969,0,
5240,5241,1,418,971,4643.9677734375,838136.72721386,102.817191034341,0.997156143188477,0.0080156555772994,1.3626614481409,20,0.528828086853027,0,
5242,5243,1,1497,707,3619.39379882812,1086833.08601379,98.3574309039048,0.998532474040985,0.0040078277886497,1.72336594911937,23,0.602459564208984,0,0.217529296875
5250,5251,1,1393,876,4161.20166015625,905766.342520714,96.7117988394584,0.999426662921906,0.0200391389432485,1.86764774951076,20,0.676058349609375,0,
5252,5253,1,2408,1727,3278.7392578125,519773.906588554,9.34099294755032,0.999429285526276,0.0040078277886497,1.85161643835616,12,0.803663330078125,0,
5256,5257,1,1728,2028,3600.29809570312,905865.087270737,63.403499873193,0.996654212474823,0.0160313111545988,1.54301369863014,18,0.527280578613281,0,
5258,5259,1,1697,980,4622.115234375,829891.449213028,94.921689606075,0.997664749622345,0.0120234833659491,1.4348023483366,18,0.523269805908203,0,
5266,5267,1,1638,535,2831.47338867187,510036.736130714,94.6880030300161,0.996556162834168,0.0120234833659491,1.88367906066536,12,0.837385787963867,0,
5269,5270,1,1781,1052,3150.88818359375,643054.686307907,70.1311452416018,0.998445272445679,0.0040078277886497,1.52297455968689,14,0.547112354058255,0,
5275,5276,1,680,774,4088.943359375,769707.102775574,90.637179370978,0.999298334121704,0.0120234833659491,1.87566340508806,17,0.768004150390625,0,
5278,5279,1,2305,1911,4065.64428710938,832125.176072121,53.4902380315593,0.99933934211731,0.0200391389432485,1.88768688845401,17,0.940889511108398,0,
5285,5286,1,1828,2067,4056.84521484375,679125.089645386,84.0265523905554,0.99845278263092,0.0200391389432485,1.84360078277886,15,0.611309805960861,0,
5293,5294,1,906,371,2293.5029296875,462952.272713184,102.553584247769,0.997745454311371,0.0320626223091977,1.87566340508806,9,0.968236999511719,0,
5294,5295,1,2171,1628,3835.33520507812,903148.967027664,81.7193756639699,0.999497473239899,0.0200391389432485,1.86363992172211,18,0.931222991943359,0,
5296,5297,1,745,752,2676.2978515625,458260.861515999,89.2060660124888,0.99491673707962,0.0080156555772994,1.64320939334638,9,0.905964126586914,0,
5306,5307,1,1349,845,3646.28002929687,880697.481036186,112.410071942446,0.999327778816223,0.0080156555772994,1.83959295499022,19,0.659588394165039,0,
5309,5310,1,1913,322,3703.99267578125,543472.098350525,124.719381391868,0.998806715011597,0.0360704500978474,1.83959295499022,14,0.605727272033691,0,
5312,5313,1,2468,899,2615.67211914062,585305.576682091,29.4031167303734,0.997339844703674,0.0040078277886497,1.23441095890411,11,0.511897239685059,0,
5313,5314,1,1116,864,4313.68359375,765462.966918945,87.0776732845699,0.998982429504395,0.0280547945205479,1.89169471624266,16,0.912978820800781,0,
5317,5318,1,1724,2484,4078.98022460938,830041.667938233,40.7713947894157,0.999567210674286,0.0160313111545988,1.29052054794521,17,0.822192167496325,0,
5324,5325,1,2146,1871,3848.89038085938,907460.354089737,73.7082626962482,0.999493300914764,0.0160313111545988,1.86764774951076,18,0.95038948059082,0,
5336,5337,1,116,1313,3574.34716796875,881047.686815262,95.5474871010892,0.999705195426941,0.0240469667318982,1.00596477495108,19,0.653714168265215,0,
5344,5345,1,2059,1522,4358.43896484375,958769.978046417,112.930547713156,0.998890101909637,0.0120234833659491,1.87967123287671,21,0.719879357900952,0,
5345,5346,1,784,1011,4582.87060546875,716754.392981529,100.48231511254,0.998354017734528,0.0320626223091977,1.87566340508806,18,0.618315277099609,0,
5346,5347,1,852,840,3023.953125,700559.7666502,108.108108108108,0.999221503734589,0.0080156555772994,1.61114677103718,16,0.65647089718087,0,
5357,5358,1,2114,2107,4519.81005859375,796436.045646668,65.9674120984234,0.996672451496124,0.0160313111545988,1.88768688845401,16,0.732088317871094,0,
5364,5365,1,1019,1292,3789.73291015625,1134653.81002426,96.515780330084,0.998883187770844,0.0280547945205479,1.85562426614481,22,0.678575820922852,0,
5369,5370,1,2301,424,2089.16845703125,518753.381729126,43.3407012525463,0.997691512107849,0.0,1.84760861056751,10,0.81399040222168,0,
5375,5376,1,2119,1645,4427.87646484375,879828.210473061,72.337962962963,0.999624192714691,0.0160313111545988,1.85161643835616,19,0.540349047878193,0,
5376,5377,1,1751,2458,3844.8828125,819898.980021477,39.329819869425,0.998245775699616,0.0,1.88768688845401,18,0.975548858642578,0,
5388,5389,1,437,1343,3657.10986328125,1072674.39246178,95.3288846520496,0.998636960983276,0.0240469667318982,1.00596477495108,23,0.536220512390137,0,
5389,5390,1,2208,1113,3626.60815429687,525116.783380508,77.6880049720323,0.999024271965027,0.0160313111545988,1.67527201565558,14,0.531558916592325,0,
5396,5397,1,1068,859,4410.93359375,942250.182390213,93.3794005042488,0.999550998210907,0.0280547945205479,1.86363992172211,20,0.640940322875977,0,
5404,5405,1,1381,1026,3511.7265625,1181313.35425377,91.1161731207289,0.998813629150391,0.0200391389432485,1.39071624266145,24,0.788927399526413,0,
5422,5423,1,2354,1046,4477.505859375,918693.92478466,57.0711106038124,0.999537646770477,0.0440861056751468,1.87165557729941,20,0.502405433654785,0,
5423,5424,1,533,481,2259.84423828125,551318.742394447,101.20433154539,0.997050225734711,0.0240469667318982,1.86764774951076,12,0.778191757202148,0,
5431,5432,1,315,1558,4587.89111328125,891884.085536003,92.2509225092251,0.997154355049133,0.0200391389432485,1.85963209393346,20,0.58376986818162,0,
5447,5448,1,1676,1650,4053.96655273438,612610.723495483,79.7702616464582,0.999169409275055,0.0240469667318982,1.25044227005871,15,0.849190609040023,0,
5449,5450,1,1255,1151,3810.34912109375,1065039.06583786,95.8405213724363,0.997999250888824,0.0120234833659491,1.85963209393346,24,0.53735969543457,0,
5454,5455,1,2194,2098,3753.97265625,783445.232629776,60.6612071580225,0.997114241123199,0.0601174168297456,1.61515459882583,16,0.650077972412109,0,
5455,5456,1,2498,2962,3834.63696289063,736674.699544907,3.12043636182084,0.99833881855011,0.0080156555772994,1.86363992172211,18,0.725785293579102,0,
5463,5464,1,1751,809,2276.93115234375,434429.903447628,39.329819869425,0.999514043331146,0.0120234833659491,1.88768688845401,8,0.590766792297363,0,
5465,5466,1,317,463,2374.77099609375,518941.612005234,95.1655881233346,0.999688506126404,0.068133072407045,1.86764774951076,10,0.888889846801758,0,
5466,5467,1,1167,891,3507.04443359375,616910.110116005,91.8611060077163,0.996162176132202,0.0440861056751468,1.20635616438356,14,0.721360397338867,0,0.179931640625
5470,5471,1,2226,1293,2649.99340820312,476812.386751175,82.5968448005286,0.997990548610687,0.0200391389432485,1.88768688845401,10,0.861196899414063,0,
5477,5478,1,2271,332,2096.29858398437,486821.638286114,81.5860324712409,0.999016880989075,0.0921800391389433,1.87165557729941,9,0.927003555297852,0,
5482,5483,1,2134,1231,2677.4296875,492243.248939514,54.271138608488,0.998514950275421,0.0120234833659491,1.87967123287671,9,0.952731781005859,0,
5484,5485,1,76,976,4140.96337890625,698318.729877472,96.2834585018294,0.998222768306732,0.0200391389432485,1.3706771037182,14,0.521497230529785,0,
5487,5488,1,1184,1052,3961.9580078125,1031180.03320694,77.035667514059,0.99956625699997,0.0120234833659491,0.933823874755382,21,0.698900833129883,0,
5488,5489,1,120,1414,3935.70043945313,711264.952421188,98.7654320987654,0.997512578964233,0.0120234833659491,1.62317025440313,14,0.676308135986328,0,
5494,5495,1,733,517,2750.59887695312,517421.028137207,95.6205775482884,0.998717129230499,0.0440861056751468,1.81554598825832,12,0.697238822726351,0,
5495,5496,1,769,966,4161.27490234375,674584.232211113,93.0492230389876,0.998906672000885,0.0200391389432485,1.84760861056751,16,0.617560157775879,0,
5499,5500,1,531,1300,3737.453125,764202.49414444,99.2457324335054,0.998631358146668,0.0200391389432485,1.87566340508806,16,0.723716451742824,0,
5502,5503,1,846,818,4058.59204101562,719305.979251862,113.817436831323,0.999295949935913,0.0160313111545988,1.81554598825832,17,0.872758026123047,0,
5507,5508,1,1215,786,3830.82543945312,1100328.28307152,90.9090909090909,0.998278260231018,0.0120234833659491,1.87967123287671,22,0.555380397386139,0,
5512,5513,1,1574,880,3862.51000976563,1135182.31678009,97.6085895558809,0.999682426452637,0.0080156555772994,1.87967123287671,24,0.744585494995117,0,
5513,5514,1,1674,1750,4585.67138671875,668339.129328728,86.6100814134765,0.997446119785309,0.0160313111545988,1.88768688845401,15,0.510890693664551,0,
5514,5515,1,1439,1114,4069.06860351563,851985.72409153,91.1493938565308,0.998287320137024,0.0120234833659491,1.50694324853229,17,0.945205001831055,0,
5515,5516,1,1351,1226,3758.318359375,1135149.90949631,102.322725877417,0.998979330062866,0.0400782778864971,1.85562426614481,27,0.51704475402832,0,
5516,5517,1,910,636,2539.37670898437,463595.331907272,101.461038961039,0.999307751655579,0.0160313111545988,1.86764774951076,10,0.973387067671743,0,
5521,5522,1,2120,1895,3836.49951171875,820534.759759903,72.950102130143,0.99831748008728,0.0280547945205479,1.418771037182,18,0.924042816162109,0,
5525,5526,1,809,385,2387.6806640625,638759.137392044,110.815602836879,0.999410212039948,0.0120234833659491,1.87566340508806,13,0.865783070814748,0,
5529,5530,1,1310,168,1716.63854980469,680842.675685883,83.3055648117294,0.999057292938232,0.0080156555772994,1.00195694716243,14,0.944166870117187,0,
5533,5534,1,1901,841,3680.19555664062,595057.915210724,117.577895355673,0.997652113437653,0.0160313111545988,1.88768688845401,11,0.52255157642758,0,
5534,5535,1,640,1421,4387.21240234375,858972.295880318,92.3702198411232,0.998935639858246,0.0080156555772994,1.00997260273973,19,0.929565195431915,0,
5538,5539,1,1877,967,4204.37158203125,660966.594099999,111.049416990561,0.994965970516205,0.0360704500978474,1.89169471624266,15,0.509756050109863,0,
5548,5549,1,2085,1597,3514.07299804687,693360.720038414,75.1710140569796,0.997945666313171,0.0160313111545988,1.86764774951076,17,0.529558222164781,0,
5556,5557,1,918,1095,3848.20874023438,958835.706353188,102.954802841553,0.999443829059601,0.0080156555772994,1.86363992172211,18,0.856237498761177,0,
5562,5563,1,88,1363,4062.58813476563,801111.161828041,91.8273645546373,0.99698531627655,0.0120234833659491,1.57908414872798,17,0.97592155456543,0,
5563,5564,1,317,1086,4381.6259765625,915959.286093712,95.1655881233346,0.998185276985168,0.0080156555772994,1.28651272015656,19,0.513664817810059,0,
5574,5575,1,465,1037,4633.21240234375,843619.040608406,109.8659635245,0.997825622558594,0.0160313111545988,1.83157729941292,18,0.692727737426758,0,
5582,5583,1,1143,156,1413.43298339844,489232.325971127,86.9111767773336,0.999144494533539,0.0040078277886497,1.86764774951076,9,0.867105188972077,0,
5585,5586,1,2175,2490,3860.33349609375,840798.693180084,48.8830229261378,0.999241828918457,0.0240469667318982,1.89971037181996,18,0.743111724853516,0,
5598,5599,1,165,1308,3619.5751953125,1084073.3499527,113.327289211242,0.99899435043335,0.0881722113502935,1.3065518590998,23,0.578879852294922,0,
5603,5604,1,2357,307,2389.75537109375,516336.967945099,64.8172154524242,0.99933123588562,0.0200391389432485,1.52297455968689,13,0.672214126586914,0,
5612,5613,1,1703,963,3783.1025390625,1104777.8275013,92.1064750851985,0.998871624469757,0.0240469667318982,1.85963209393346,22,0.677477670480524,0,
5614,5615,1,1961,481,2307.392578125,479857.514023781,114.613180515759,0.998630285263062,0.0280547945205479,1.85562426614481,9,0.959086688302102,0,
5615,5616,1,871,1301,4709.4384765625,852406.470537186,111.02475852115,0.999264717102051,0.0160313111545988,1.84360078277886,19,0.639101867675781,0,
5618,5619,1,1114,1052,4699.67236328125,728325.925350189,87.527352297593,0.999243378639221,0.0240469667318982,1.88367906066536,15,0.842941806254716,0,
5620,5621,1,618,885,3058.47729492187,699282.298326492,85.6017805170348,0.998636245727539,0.0240469667318982,1.15024657534247,13,0.710846557617188,0,
5629,5630,1,2078,2775,4606.0029296875,711355.290770531,55.0751776174478,0.999493420124054,0.0080156555772994,1.22639530332681,15,0.887069710764335,0,
5632,5633,1,2504,5211,4336.17041015625,799234.706997871,3.6352796620644,0.997619867324829,0.0761487279843444,1.84760861056751,16,0.794991073608399,0,
5633,5634,1,375,1349,4139.14404296875,1064507.39145279,97.2100709633518,0.999048113822937,0.0160313111545988,1.05806653620352,22,0.796665252431126,0,0.18701171875
5643,5644,1,626,1233,4571.25732421875,721213.805794716,94.9938254013489,0.997987568378449,0.0240469667318982,1.79550684931507,17,0.609018783569336,0,
5647,5648,1,2345,628,2451.61108398438,769593.007206917,64.9266329048176,0.999123156070709,0.0200391389432485,1.07409784735812,17,0.915822976365889,0,
5650,5651,1,1772,960,2838.64013671875,573692.926049232,71.1136395960745,0.998764991760254,0.0080156555772994,1.48690410958904,12,0.720931091308594,0,
5655,5656,1,2085,939,2545.66284179687,474031.238734722,75.1710140569796,0.993859112262726,0.0160313111545988,1.60713894324853,10,0.518057289123535,0,
5656,5657,1,1764,1818,4461.2578125,600207.201123238,60.0420294205944,0.998312830924988,0.0480939334637965,1.86764774951076,12,0.51068531036377,0,
